,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
9327,@yeahyoudeeks, ,[], ,0.0,neu,jenniexchandler,yeahyoudeeks ,0
9328,@jenniexchandler babe I KNOWWWW,babe knowwww,"['babe', 'knowwww']", ,0.0,neu,yeahyoudeeks,jenniexchandler ,0
9329,🤮 not flattering at all sorry,not flatter sorri,"['not', 'flatter', 'sorri']",🤮,-0.0762,neu,jimeezphotos, ,0
9330,😮😮😮😮😮😮😮, ,[],😮😮😮😮😮😮😮,0.27777777777777773,neu,ahmad.zolo, ,0
9331,I'm sorry but you look thrash,sorri look thrash,"['sorri', 'look', 'thrash']", ,0.0,neu,ladyd192, ,0
9332,❣️❣️❣️, ,[],❣❣❣,1.0,neu,cyprien_pascal, ,0
9333,I mean 🥵🥵🥵🔥🔥🔥🔥,mean,['mean'],🥵🥵🥵🔥🔥🔥🔥,0.11182795698924729,neu,bethhallfit, ,0
9334,nice,nice,['nice'], ,0.4215,pos,majhikubet, ,0
9335,"Ни работать,  ни пользу приносить", ,[], ,0.0,neu,mtatyana711, ,0
9336,She’s pregnant 🤰,pregnant,['pregnant'],🤰,0.0,neu,ravensimone333, ,2
9337,You take the best pics👍🏻,take best pic,"['take', 'best', 'pic']",👍🏻,0.6082035868392665,pos,davis62301, ,0
9338,😍, ,[],😍,0.6779367825129737,neu,hairbytracy11, ,0
9339,Linda 🖤 🇧🇷,linda,['linda'],🖤,0.0,neu,karolinka_br, ,0
9340,This view! Breathtaking,view breathtak,"['view', 'breathtak']", ,0.0,neu,rudyrabbittheflemish, ,0
9341,Holy bloated,holi bloat,"['holi', 'bloat']", ,0.0,neu,patbaykey, ,0
9342,Está 👼🙌💕,est,['est'],👼🙌💕,0.3841939942251197,neu,damn_2022, ,0
9343,😍😍😍😮, ,[],😍😍😍😮,0.5778970313291747,neu,alice__mia, ,0
9344,❤️ seeing you authentically happy .  You look beautiful .,see authent happi look beauti,"['see', 'authent', 'happi', 'look', 'beauti']",❤,0.12434782608695652,neu,beckys_awesome, ,0
9345,Look gorgeousss❤️,look gorgeousss,"['look', 'gorgeousss']",❤,0.24869565217391304,neu,lillyhartxox, ,0
9346,Hermosa,hermosa,['hermosa'], ,0.0,neu,buhoalegre, ,0
9347,Mine😍,mine,['mine'],😍,0.33896839125648687,neu,djlust818, ,0
9348,"Kourt, easy in the calories",kourt easi calori,"['kourt', 'easi', 'calori']", ,0.0,neu,cyn0413, ,0
9349,Wow looing good 😍,wow loo good,"['wow', 'loo', 'good']",😍,0.7482591956282435,pos,laim0775, ,0
9350,Outfit 👎🏼👎🏼👎🏼👎🏼👎🏼,outfit,['outfit'],👎🏼👎🏼👎🏼👎🏼👎🏼,-0.15826873385012916,neu,cali_living2003, ,0
9351,the stuff dreams are made of,stuff dream made,"['stuff', 'dream', 'made']", ,0.25,neu,destiny___roberts, ,0
9352,🤮🤮, ,[],🤮🤮,0.0,neu,petre1, ,0
9353,Ho😮,ho,['ho'],😮,0.1388888888888889,neu,ajaza2080, ,0
9354,Beautiful and serene. ❤️,beauti seren,"['beauti', 'seren']",❤,0.24869565217391304,neu,thecicconezone, ,0
9355,@malenicruz your doppelgänger 🙌,doppelgng,['doppelgng'],🙌,0.28021248339973437,neu,roobywu,malenicruz ,0
9356,Baby bump! 😮,babi bump,"['babi', 'bump']",😮,0.09259259259259259,neu,siempre_bella_hair_and_makeup, ,0
9357,🔥, ,[],🔥,0.1397849462365591,neu,gjon_nikprelaj, ,0
9358,Pretty,pretti,['pretti'], ,0.0,neu,88thegreat, ,0
9359,Sooo beautiful,sooo beauti,"['sooo', 'beauti']", ,0.0,neu,kristenmilewski, ,0
9360,Love you,love,['love'], ,0.6369,pos,tahir.baloch.77736, ,0
9361,😮😮😍🙌❤️, ,[],😮😮😍🙌❤,0.5080008522779474,neu,vijayk09588, ,0
9362,Did you see George Clooney? @kourtneykardash,see georg clooney,"['see', 'georg', 'clooney']", ,0.0,neu,sarahpedia,kourtneykardash ,0
9363,❤️🇧🇷, ,[],❤,0.7460869565217392,neu,maedelastt___cristina, ,0
9364,You look absolutely and totally amazingly gorgeous,look absolut total amazingli gorgeou,"['look', 'absolut', 'total', 'amazingli', 'gorgeou']", ,0.0,neu,olives_and_oil_, ,0
9365,Very nice your picture,nice pictur,"['nice', 'pictur']", ,0.4215,pos,kkraj8176, ,0
9366,The best of the kardashians ❤️,best kardashian,"['best', 'kardashian']",❤,0.6732956521739131,pos,themama_bird, ,2
9367,❤️❤️❤️❤️❤️❤️🔥❤️🔥❤️🔥❤️😍😍❤️👏🙌, ,[],❤❤❤❤❤❤🔥❤🔥❤🔥❤😍😍❤👏🙌,0.6068865224092919,neu,essasigateh, ,0
9368,Beautiful green dress!,beauti green dress,"['beauti', 'green', 'dress']", ,0.0,neu,jessifosters, ,0
9369,❤️💯🍷, ,[],❤💯🍷,0.4228086438051529,neu,pickett2488, ,0
9370,I Fucking love you,fuck love,"['fuck', 'love']", ,0.1779,neu,wayneweez100, ,0
9371,I could only wish I could visit these places before I leave this earth . My bucket list is long but I can only wish one day my dreams will come true.Its really hard when you only have enough money to provide a roof over your families heads. 😢🙌,could wish could visit place leav earth bucket list long wish one day dream come trueit realli hard enough money provid roof famili head,"['could', 'wish', 'could', 'visit', 'place', 'leav', 'earth', 'bucket', 'list', 'long', 'wish', 'one', 'day', 'dream', 'come', 'trueit', 'realli', 'hard', 'enough', 'money', 'provid', 'roof', 'famili', 'head']",😢🙌,0.6849500205470269,pos,maryannshaw97, ,0
9372,I'm obsessed with you my Aries queen 👑💕,obsess ari queen,"['obsess', 'ari', 'queen']",👑💕,0.11685178970917223,neu,21stcenturybobbysoxer, ,0
9373,His you, ,[], ,0.0,neu,essasigateh, ,0
9374,Ummmm 🤨,ummmm,['ummmm'],🤨,0.0,neu,jofo1118, ,0
9375,Kayak ketupat beb hijau hijau 💚💚,kayak ketupat beb hijau hijau,"['kayak', 'ketupat', 'beb', 'hijau', 'hijau']",💚💚,0.1883479648842777,neu,taniaputuayu, ,0
9376,💚🤍❤️💚🤍❤️, ,[],💚🤍❤💚🤍❤,0.7026524168083557,neu,pinamudge, ,0
9377,Honey your pregnant,honey pregnant,"['honey', 'pregnant']", ,0.0,neu,junaid_choudhry1, ,0
9378,It’s giving pregnant but beautiful 😍🔥❤️,give pregnant beauti,"['give', 'pregnant', 'beauti']",😍🔥❤,0.26063478087854536,neu,blackby_beautyy, ,0
9379,Looks so beautiful there,look beauti,"['look', 'beauti']", ,0.0,neu,thevoiceofjoshmichaels, ,3
9380,❤️I see a baby bump 😍,see babi bump,"['see', 'babi', 'bump']",❤😍,0.2848047478069426,neu,sdelbucchia, ,0
9381,Nice,nice,['nice'], ,0.4215,pos,juli.wallachwells, ,0
9382,Love you,love,['love'], ,0.6369,pos,ae58764962022riski, ,0
9383,That color on you is everything 🔥🙌❤️,color everyth,"['color', 'everyth']",🔥🙌❤,0.2892593739115534,neu,keljam, ,0
9384,Eh si il lago di Como è il 🔝🔝🔝,eh si il lago di como il,"['eh', 'si', 'il', 'lago', 'di', 'como', 'il']",🔝🔝🔝,0.14356435643564355,neu,robywlf, ,0
9385,Midlife crisis,midlif crisi,"['midlif', 'crisi']", ,0.0,neu,lato.ya5930, ,0
9386,🔥🔥🔥 @kourtneykardash, ,[],🔥🔥🔥,0.1397849462365591,neu,dreelegend,kourtneykardash ,0
9387,"Fully green pregnant. Face, boobs and belly fully pregnant",fulli green pregnant face boob belli fulli pregnant,"['fulli', 'green', 'pregnant', 'face', 'boob', 'belli', 'fulli', 'pregnant']", ,0.0,neu,thermary27, ,0
9388,Wow super very nice❤️,wow super nice,"['wow', 'super', 'nice']",❤,0.8528967391304347,pos,jaiswalmanoj28571, ,0
9389,Caio!,caio,['caio'], ,0.0,neu,gloor_alexandra, ,0
9390,Love you,love,['love'], ,0.6369,pos,msumitkumar949, ,0
9391,You going crazy baddie 😍🥵,go crazi baddi,"['go', 'crazi', 'baddi']",😍🥵,0.16948419562824343,neu,_yoshemi, ,0
9392,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,michelleking.93, ,0
9393,invita,invita,['invita'], ,0.0,neu,ymelissa04, ,0
9394,سلام, ,[], ,0.0,neu,sydhsynhshmy260, ,0
9395,ناس تتمنى وناس تتهنى, ,[], ,0.0,neu,die1foru, ,0
9396,😍😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍,0.6779367825129736,neu,gabone._, ,0
9397,Wow 🔥,wow,['wow'],🔥,0.36284247311827955,pos,hassan.alazzawi.161, ,0
9398,Wtf did she just get out of bed?,wtf get bed,"['wtf', 'get', 'bed']", ,-0.5859,neg,mynenebaby, ,0
9399,Most beautiful place in the world! Enjoy 🥂,beauti place world enjoy,"['beauti', 'place', 'world', 'enjoy']",🥂,0.4939,pos,gigi_montanez_1, ,0
9400,Is that a baby bump?,babi bump,"['babi', 'bump']", ,0.0,neu,2lene4, ,0
9401,You look stunning. Real. A whole woman.,look stun real whole woman,"['look', 'stun', 'real', 'whole', 'woman']", ,0.0,neu,nikkimarz, ,3
9402,Q divina estas,q divina esta,"['q', 'divina', 'esta']", ,0.0,neu,andersondiaz495, ,0
9403,The dress has to go. Your too pretty for that hideous color.,dress go pretti hideou color,"['dress', 'go', 'pretti', 'hideou', 'color']", ,0.0,neu,newmommi2009, ,0
9404,A queen in green,queen green,"['queen', 'green']", ,0.0,neu,xdgrove5, ,0
9405,❤️, ,[],❤,0.7460869565217392,neu,vishalkayshapv, ,0
9406,Hii,hii,['hii'], ,0.0,neu,vishalkayshapv, ,0
9407,That bump! Maybe? 😍,bump mayb,"['bump', 'mayb']",😍,0.22597892750432458,neu,jennybella4963, ,0
